14.48	4.00	6.00	6.00	0.11	-0.73	0.21	9.53	-0.03	-4.24
14.52	7.00	10.00	18.00	0.11	-0.23	0.09	9.53	-0.03	-0.53
14.56	9.00	15.00	27.00	0.01	-0.10	0.02	9.28	0.16	-0.31
14.6	10.00	19.00	29.00	0.00	-0.08	0.00	9.10	0.16	-0.27
14.64	10.00	21.00	30.00	0.00	-0.05	0.00	9.04	0.12	-0.27
14.68	10.00	21.00	39.00	0.02	-0.02	-0.01	9.04	0.11	-0.25
14.72	15.00	29.00	51.00	0.02	0.02	-0.01	9.04	0.11	-0.23
14.76	20.00	34.00	63.00	0.04	0.03	-0.01	9.04	0.14	-0.23
14.8	23.00	41.00	69.00	0.05	0.03	0.00	9.03	0.14	-0.21
14.84	25.00	43.00	72.00	0.05	0.02	0.00	9.03	0.14	-0.18
14.88	25.00	43.00	75.00	0.03	0.00	0.00	9.02	0.14	-0.16
14.92	25.00	47.00	75.00	0.02	-0.02	0.01	9.01	0.12	-0.16
14.96	25.00	50.00	75.00	0.01	-0.02	0.01	9.01	0.11	-0.15
15	24.00	52.00	75.00	-0.01	0.00	0.01	9.01	0.10	-0.15
15.04	25.00	55.00	74.00	-0.01	0.01	0.01	9.00	0.10	-0.16
15.08	26.00	56.00	74.00	-0.01	0.01	0.01	9.00	0.10	-0.17
15.12	26.00	58.00	73.00	0.00	0.01	0.01	9.00	0.10	-0.18
15.16	26.00	59.00	73.00	0.00	0.01	0.01	9.00	0.10	-0.18
15.2	26.00	60.00	73.00	0.01	0.01	0.01	9.01	0.09	-0.18
15.24	28.00	61.00	73.00	0.01	0.02	0.01	9.01	0.09	-0.18
15.28	28.00	61.00	73.00	0.01	0.02	0.01	8.99	0.10	-0.18
15.32	30.00	62.00	73.00	0.01	0.02	0.01	8.99	0.10	-0.17
15.36	30.00	62.00	73.00	0.01	0.02	0.01	8.99	0.10	-0.17
15.4	31.00	63.00	73.00	0.01	0.02	0.01	9.00	0.10	-0.17
15.44	31.00	63.00	74.00	0.01	0.03	0.01	8.99	0.10	-0.17
15.48	32.00	64.00	74.00	0.01	0.04	0.01	9.00	0.10	-0.17
15.52	33.00	64.00	74.00	0.00	0.04	0.01	8.99	0.12	-0.17
15.56	35.00	64.00	73.00	0.00	0.04	0.01	8.99	0.12	-0.17
15.6	35.00	64.00	72.00	0.00	0.04	0.01	8.99	0.13	-0.17
15.64	38.00	64.00	69.00	-0.01	0.04	0.01	8.99	0.14	-0.17
15.68	38.00	63.00	61.00	-0.03	0.04	0.01	9.02	0.15	-0.19
15.72	38.00	63.00	46.00	-0.03	0.08	0.01	9.10	0.15	-0.23
15.76	35.00	62.00	37.00	-0.08	0.08	0.03	9.14	0.30	-0.23
15.8	22.00	59.00	30.00	-0.66	0.07	0.04	11.02	0.39	-0.29
15.84	12.00	45.00	26.00	-1.55	-0.31	0.04	11.11	0.81	-0.92
15.88	9.00	27.00	22.00	-2.61	-0.31	0.18	12.24	0.87	-3.65
15.92	6.00	23.00	20.00	-3.29	0.12	0.54	14.83	0.87	-7.54
15.96	5.00	19.00	17.00	-3.29	0.12	0.91	13.27	0.33	-7.54
16	4.00	16.00	16.00	-3.07	0.08	0.91	13.27	0.33	-4.64
16.04	2.00	14.00	14.00	-2.05	0.06	0.86	11.43	0.33	-2.93
16.08	2.00	11.00	14.00	-1.68	-0.02	0.65	9.41	0.33	-1.00
16.12	2.00	10.00	12.00	-0.65	-0.09	0.43	6.44	0.35	0.52
16.16	1.00	9.00	12.00	0.48	-0.09	0.31	6.12	0.65	0.67
16.2	1.00	8.00	11.00	1.35	0.25	0.12	5.64	0.65	0.67
16.24	1.00	7.00	10.00	1.88	0.52	-0.21	4.93	0.31	-0.20
16.28	0.00	6.00	10.00	2.01	0.78	-0.57	4.93	0.25	-0.95
16.32	0.00	5.00	9.00	2.01	0.78	-0.91	5.19	0.05	-1.59
16.36	0.00	4.00	9.00	1.97	0.78	-0.91	5.25	-0.22	-2.50
16.4	0.00	4.00	8.00	1.89	0.66	-0.75	6.20	-0.32	-3.43
16.44	0.00	4.00	8.00	1.79	0.22	-0.73	6.74	-0.36	-4.97
16.48	0.00	4.00	8.00	1.42	-0.05	-0.61	7.38	-0.36	-6.70
16.52	0.00	3.00	7.00	0.76	-0.07	-0.48	7.99	-0.19	-6.70
16.56	0.00	2.00	7.00	0.76	-0.14	-0.48	9.05	-0.12	-4.89
16.6	0.00	2.00	7.00	0.77	-0.23	-0.46	9.13	-0.12	-4.89
16.64	0.00	3.00	6.00	0.77	-0.36	-0.42	9.34	0.77	-4.89
16.68	0.00	5.00	5.00	0.51	-0.36	-0.24	9.34	0.62	-4.55
16.72	2.00	9.00	5.00	0.26	-0.26	0.01	9.07	0.62	-4.42
16.76	3.00	10.00	6.00	0.18	-0.23	0.01	9.07	0.38	-1.52
16.8	4.00	11.00	8.00	0.06	-0.12	0.01	9.07	0.23	-0.54
16.84	7.00	13.00	15.00	-0.01	-0.05	-0.01	9.07	0.22	-0.30
16.88	8.00	16.00	20.00	-0.01	-0.05	-0.01	9.06	0.19	-0.25
16.92	9.00	17.00	25.00	-0.01	-0.05	-0.01	9.05	0.17	-0.24
16.96	10.00	20.00	33.00	-0.01	-0.05	-0.01	9.02	0.14	-0.24
17	13.00	24.00	44.00	0.00	-0.01	-0.02	9.02	0.13	-0.22
17.04	21.00	32.00	56.00	0.04	0.02	-0.02	9.04	0.13	-0.22
17.08	28.00	37.00	66.00	0.04	0.08	-0.01	9.08	0.14	-0.20
17.12	35.00	40.00	70.00	0.04	0.13	-0.01	9.08	0.16	-0.16
17.16	41.00	43.00	71.00	0.01	0.13	0.00	9.08	0.23	-0.16
17.2	44.00	44.00	71.00	0.00	0.11	0.00	9.07	0.28	-0.16
17.24	45.00	45.00	71.00	0.00	0.05	0.00	9.03	0.29	-0.17
17.28	46.00	45.00	71.00	0.00	0.05	0.00	9.02	0.29	-0.17
17.32	46.00	44.00	71.00	-0.01	0.11	0.00	9.02	0.33	-0.17
17.36	49.00	43.00	71.00	-0.01	0.11	0.00	8.99	0.38	-0.18
17.4	52.00	44.00	69.00	-0.01	0.09	0.00	8.99	0.43	-0.18
17.44	54.00	44.00	68.00	-0.01	0.07	0.00	8.99	0.45	-0.19
17.48	55.00	45.00	68.00	-0.01	0.04	0.01	8.99	0.45	-0.20
17.52	56.00	46.00	68.00	0.01	0.02	0.01	8.99	0.45	-0.20
17.56	56.00	46.00	68.00	0.01	0.01	0.01	8.99	0.45	-0.20
17.6	56.00	46.00	68.00	0.02	0.01	0.01	8.99	0.45	-0.19
17.64	57.00	46.00	68.00	0.02	0.01	0.01	8.99	0.45	-0.18
17.68	57.00	46.00	69.00	0.01	0.01	0.01	8.99	0.44	-0.18
17.72	57.00	47.00	69.00	0.01	0.01	0.01	8.99	0.44	-0.18
17.76	57.00	47.00	69.00	0.02	-0.01	0.01	8.99	0.42	-0.18
17.8	57.00	47.00	69.00	0.02	-0.01	0.01	8.99	0.42	-0.16
17.84	57.00	47.00	70.00	0.02	0.00	0.01	8.99	0.41	-0.16
17.88	58.00	48.00	70.00	0.01	0.02	0.01	9.01	0.41	-0.16
17.92	58.00	48.00	69.00	0.00	0.05	0.01	9.01	0.41	-0.16
17.96	58.00	48.00	68.00	0.00	0.05	0.01	9.01	0.43	-0.16
18	59.00	48.00	67.00	0.00	0.05	0.01	9.01	0.43	-0.17
18.04	59.00	48.00	67.00	0.00	0.04	0.01	9.01	0.43	-0.17
18.08	59.00	48.00	68.00	0.01	0.02	0.01	8.99	0.45	-0.17
18.12	59.00	48.00	68.00	0.01	-0.01	0.01	8.99	0.45	-0.17
18.16	60.00	48.00	66.00	0.01	-0.01	0.01	9.00	0.42	-0.17
18.2	60.00	48.00	61.00	-0.01	0.03	0.01	9.02	0.42	-0.17
18.24	61.00	50.00	52.00	-0.05	0.03	0.01	9.05	0.43	-0.19
18.28	60.00	51.00	42.00	-0.11	0.07	0.01	9.16	0.45	-0.24
18.32	60.00	52.00	35.00	-0.13	0.12	0.02	9.17	0.49	-0.30
18.36	58.00	51.00	27.00	-0.47	0.31	0.05	10.81	0.69	-0.33
18.4	48.00	43.00	26.00	-1.71	0.31	0.17	10.88	0.99	-0.68
18.44	37.00	31.00	23.00	-2.09	0.31	0.29	11.96	2.82	-3.87
18.48	26.00	20.00	21.00	-3.11	1.35	0.92	13.58	2.82	-7.58
18.52	21.00	19.00	19.00	-3.11	1.35	0.92	14.30	3.34	-7.58
18.56	16.00	16.00	18.00	-2.47	0.24	0.92	13.58	1.57	-6.96
18.6	13.00	14.00	16.00	-2.15	-0.17	1.08	11.38	2.30	-3.24
18.64	10.00	12.00	14.00	-1.35	-0.58	1.24	9.87	1.57	0.41
18.68	8.00	11.00	13.00	-0.11	-0.64	1.24	7.41	2.01	1.74
18.72	7.00	9.00	12.00	0.48	-0.64	0.59	5.32	0.87	1.87
18.76	6.00	9.00	12.00	0.93	-0.15	0.10	4.64	0.87	1.91
18.8	5.00	7.00	11.00	1.37	0.16	-0.34	4.17	0.42	1.91
18.84	4.00	6.00	11.00	1.82	0.20	-0.62	4.17	0.15	1.02
18.88	4.00	4.00	10.00	2.41	0.29	-0.65	5.46	0.15	0.49
18.92	4.00	4.00	9.00	2.90	0.30	-0.65	7.24	0.49	-1.16
18.96	3.00	3.00	9.00	2.90	0.29	-0.61	8.33	0.49	-3.62
19	3.00	3.00	8.00	2.32	0.17	-0.61	9.05	0.71	-5.10
19.04	2.00	2.00	8.00	1.64	0.17	-0.61	9.05	0.89	-5.10
19.08	2.00	2.00	8.00	1.20	0.17	-0.64	8.72	0.89	-4.65
19.12	2.00	2.00	7.00	0.74	0.12	-0.59	8.62	0.66	-4.34
19.16	2.00	2.00	7.00	0.60	0.06	-0.69	8.26	0.64	-3.49
19.2	1.00	1.00	7.00	0.60	0.06	-0.69	8.56	0.62	-3.35
19.24	1.00	1.00	6.00	0.60	0.05	-0.91	8.56	0.31	-3.35
19.28	1.00	1.00	6.00	0.22	-0.17	-0.91	9.03	0.31	-3.35
19.32	1.00	1.00	6.00	0.09	-0.23	-0.67	9.10	0.56	-2.88
19.36	1.00	0.00	6.00	-0.13	-0.38	-0.23	9.34	0.68	-2.77
19.4	1.00	1.00	6.00	-0.13	-0.27	-0.08	9.71	0.68	-2.58
19.44	4.00	5.00	14.00	-0.04	-0.27	-0.05	10.50	0.19	0.54
19.48	5.00	8.00	30.00	-0.03	-0.13	-0.03	10.50	0.19	0.57
19.52	5.00	11.00	30.00	-0.01	-0.09	-0.02	9.15	0.19	0.57
19.56	7.00	14.00	37.00	-0.01	-0.09	-0.02	9.15	0.13	0.53
19.6	9.00	16.00	42.00	0.01	0.02	-0.02	9.11	0.13	0.53
19.64	11.00	19.00	46.00	0.02	0.03	-0.02	9.10	0.13	0.54
19.68	13.00	20.00	52.00	0.02	0.11	-0.03	9.04	0.15	0.54
19.72	17.00	23.00	62.00	0.01	0.21	-0.04	9.04	0.21	0.55
19.76	21.00	23.00	70.00	-0.03	0.21	-0.04	9.10	0.31	0.55
19.8	24.00	24.00	74.00	-0.03	0.12	-0.03	9.10	0.39	0.52
19.84	25.00	26.00	77.00	-0.02	-0.01	-0.01	9.08	0.39	0.51
19.88	27.00	28.00	78.00	-0.02	-0.01	-0.01	9.08	0.35	0.50
19.92	29.00	28.00	80.00	-0.01	0.07	-0.01	9.08	0.35	0.50
19.96	30.00	23.00	80.00	-0.01	0.19	-0.01	9.07	0.38	0.51
20	33.00	23.00	80.00	-0.03	0.19	-0.01	9.00	0.47	0.51
20.04	35.00	23.00	79.00	-0.07	0.13	-0.01	9.00	0.56	0.49
20.08	41.00	30.00	79.00	-0.07	0.03	0.00	9.00	0.57	0.44
20.12	43.00	34.00	78.00	-0.04	-0.02	0.00	9.02	0.57	0.41
20.16	45.00	38.00	77.00	-0.03	-0.02	0.00	9.02	0.56	0.41
20.2	47.00	40.00	77.00	-0.01	-0.01	0.00	9.02	0.54	0.40
20.24	48.00	41.00	77.00	0.00	-0.01	0.00	9.02	0.54	0.40
20.28	48.00	41.00	77.00	0.01	-0.01	0.00	9.02	0.53	0.39
20.32	48.00	43.00	77.00	0.01	-0.03	0.00	9.01	0.52	0.39
20.36	48.00	44.00	78.00	0.01	-0.03	0.00	9.01	0.50	0.39
20.4	48.00	44.00	78.00	0.01	0.00	0.00	9.01	0.49	0.40
20.44	47.00	42.00	78.00	0.01	0.03	0.00	9.01	0.49	0.40
20.48	47.00	42.00	79.00	0.01	0.03	0.00	9.00	0.50	0.40
20.52	47.00	43.00	79.00	0.00	0.03	0.00	9.00	0.51	0.40
20.56	48.00	43.00	79.00	0.00	0.02	0.00	9.00	0.51	0.40
20.6	48.00	43.00	79.00	0.00	0.02	0.00	9.01	0.52	0.40
20.64	48.00	43.00	79.00	0.00	0.02	0.00	9.01	0.52	0.40
20.68	48.00	43.00	79.00	0.00	0.00	0.00	9.01	0.52	0.40
20.72	48.00	44.00	79.00	0.01	0.00	0.00	9.02	0.52	0.39
20.76	48.00	44.00	79.00	0.01	-0.01	0.00	9.02	0.51	0.39
20.8	47.00	44.00	78.00	0.01	-0.01	0.00	9.03	0.49	0.39
20.84	47.00	44.00	76.00	0.01	0.00	0.00	9.03	0.49	0.39
20.88	47.00	44.00	71.00	0.00	0.02	0.00	9.03	0.49	0.39
20.92	47.00	44.00	71.00	0.00	0.02	0.00	9.02	0.49	0.38
20.96	47.00	44.00	69.00	0.00	0.02	0.00	9.02	0.49	0.37
21	48.00	45.00	67.00	0.00	0.02	0.00	9.01	0.50	0.38
21.04	48.00	45.00	65.00	0.00	0.01	0.00	9.01	0.50	0.38
21.08	49.00	45.00	65.00	0.00	0.01	0.00	9.01	0.50	0.39
21.12	49.00	45.00	65.00	0.00	0.01	0.00	9.01	0.49	0.39
21.16	50.00	46.00	64.00	0.00	0.02	0.00	9.01	0.49	0.39
21.2	50.00	47.00	65.00	0.00	0.02	0.00	9.00	0.49	0.38
